verb,conjugacio,mode,temps,persona,nombre,pronom,forma_conjugada
néixer,2a,indicatiu,condicional perfet,2a,singular,tu,hagueras nascut
néixer,2a,indicatiu,condicional perfet,3a,singular,ell,hauria nascut
néixer,2a,indicatiu,condicional perfet,3a,singular,ell,haguera nascut
néixer,2a,indicatiu,condicional perfet,3a,singular,ella,hauria nascut
néixer,2a,indicatiu,condicional perfet,3a,singular,ella,haguera nascut
néixer,2a,indicatiu,condicional perfet,1a,plural,nosaltres,hauríem nascut
néixer,2a,indicatiu,condicional perfet,1a,plural,nosaltres,haguérem nascut
néixer,2a,indicatiu,condicional perfet,2a,plural,vosaltres,hauríeu nascut
néixer,2a,indicatiu,condicional perfet,2a,plural,vosaltres,haguéreu nascut
néixer,2a,indicatiu,condicional perfet,3a,plural,ells,haurien nascut
néixer,2a,indicatiu,condicional perfet,3a,plural,ells,hagueren nascut
néixer,2a,indicatiu,condicional perfet,3a,plural,elles,haurien nascut
néixer,2a,indicatiu,condicional perfet,3a,plural,elles,hagueren nascut
néixer,2a,indicatiu,passat perifràstic,1a,singular,jo,vaig nàixer
néixer,2a,indicatiu,passat perifràstic,2a,singular,tu,vares nàixer
néixer,2a,indicatiu,passat perifràstic,3a,singular,ell,va nàixer
néixer,2a,indicatiu,passat perifràstic,3a,singular,ella,va nàixer
néixer,2a,indicatiu,passat perifràstic,1a,plural,nosaltres,vàrem nàixer
néixer,2a,indicatiu,passat perifràstic,2a,plural,vosaltres,vàreu nàixer
néixer,2a,indicatiu,passat perifràstic,3a,plural,ells,van nàixer
néixer,2a,indicatiu,passat perifràstic,3a,plural,elles,van nàixer
néixer,2a,indicatiu,passat anterior perifràstic,1a,singular,jo,vaig haver nascut
néixer,2a,indicatiu,passat anterior perifràstic,2a,singular,tu,vares haver nascut
néixer,2a,indicatiu,passat anterior perifràstic,3a,singular,ell,va haver nascut
néixer,2a,indicatiu,passat anterior perifràstic,3a,singular,ella,va haver nascut
néixer,2a,indicatiu,passat anterior perifràstic,1a,plural,nosaltres,vàrem haver nascut
néixer,2a,indicatiu,passat anterior perifràstic,2a,plural,vosaltres,vàreu haver nascut
néixer,2a,indicatiu,passat anterior perifràstic,3a,plural,ells,van haver nascut
néixer,2a,indicatiu,passat anterior perifràstic,3a,plural,elles,van haver nascut
partir,3a,indicatiu,present,1a,singular,jo,partisc
partir,3a,indicatiu,present,2a,singular,tu,partixes
partir,3a,indicatiu,present,3a,singular,ell,partix
partir,3a,indicatiu,present,3a,singular,ella,partix
partir,3a,indicatiu,present,1a,plural,nosaltres,partim
partir,3a,indicatiu,present,2a,plural,vosaltres,partiu
partir,3a,indicatiu,present,3a,plural,ells,partixen
partir,3a,indicatiu,present,3a,plural,elles,partixen
partir,3a,indicatiu,imperfet,1a,singular,jo,partia
partir,3a,indicatiu,imperfet,2a,singular,tu,parties
partir,3a,indicatiu,imperfet,3a,singular,ell,partia
partir,3a,indicatiu,imperfet,3a,singular,ella,partia
partir,3a,indicatiu,imperfet,1a,plural,nosaltres,partíem
partir,3a,indicatiu,imperfet,2a,plural,vosaltres,partíeu
partir,3a,indicatiu,imperfet,3a,plural,ells,partien
partir,3a,indicatiu,imperfet,3a,plural,elles,partien
partir,3a,indicatiu,passat simple,1a,singular,jo,partí
partir,3a,indicatiu,passat simple,2a,singular,tu,partes
partir,3a,indicatiu,passat simple,3a,singular,ell,partí
partir,3a,indicatiu,passat simple,3a,singular,ella,partí
partir,3a,indicatiu,passat simple,1a,plural,nosaltres,partírem
partir,3a,indicatiu,passat simple,2a,plural,vosaltres,partíreu
partir,3a,indicatiu,passat simple,3a,plural,ells,partiren
partir,3a,indicatiu,passat simple,3a,plural,elles,partiren
partir,3a,indicatiu,futur,1a,singular,jo,partiré
partir,3a,indicatiu,futur,2a,singular,tu,partiràs
partir,3a,indicatiu,futur,3a,singular,ell,partirà
partir,3a,indicatiu,futur,3a,singular,ella,partirà
partir,3a,indicatiu,futur,1a,plural,nosaltres,partirem
partir,3a,indicatiu,futur,2a,plural,vosaltres,partireu
partir,3a,indicatiu,futur,3a,plural,ells,partiran
partir,3a,indicatiu,futur,3a,plural,elles,partiran
partir,3a,subjuntiu,present,1a,singular,jo,partisca
partir,3a,subjuntiu,present,2a,singular,tu,partisques
partir,3a,subjuntiu,present,3a,singular,ell,partisca
partir,3a,subjuntiu,present,3a,singular,ella,partisca
partir,3a,subjuntiu,present,1a,plural,nosaltres,partim
partir,3a,subjuntiu,present,2a,plural,vosaltres,partiu
partir,3a,subjuntiu,present,3a,plural,ells,partisquen
partir,3a,subjuntiu,present,3a,plural,elles,partisquen
partir,3a,subjuntiu,imperfet,1a,singular,jo,partís
partir,3a,subjuntiu,imperfet,2a,singular,tu,partisses
partir,3a,subjuntiu,imperfet,3a,singular,ell,partís
partir,3a,subjuntiu,imperfet,3a,singular,ella,partís
partir,3a,subjuntiu,imperfet,1a,plural,nosaltres,partíssem
partir,3a,subjuntiu,imperfet,2a,plural,vosaltres,partísseu
partir,3a,subjuntiu,imperfet,3a,plural,ells,partissen
partir,3a,subjuntiu,imperfet,3a,plural,elles,partissen
partir,3a,indicatiu,condicional simple,1a,singular,jo,partiria
partir,3a,indicatiu,condicional simple,2a,singular,tu,partiries
partir,3a,indicatiu,condicional simple,3a,singular,ell,partiria
partir,3a,indicatiu,condicional simple,3a,singular,ella,partiria
partir,3a,indicatiu,condicional simple,1a,plural,nosaltres,partiríem
partir,3a,indicatiu,condicional simple,2a,plural,vosaltres,partiríeu
partir,3a,indicatiu,condicional simple,3a,plural,ells,partirien
partir,3a,indicatiu,condicional simple,3a,plural,elles,partirien
partir,3a,imperatiu,imperatiu,2a,singular,tu,partix
partir,3a,imperatiu,imperatiu,3a,singular,ell,partisca
partir,3a,imperatiu,imperatiu,3a,singular,ella,partisca
partir,3a,imperatiu,imperatiu,1a,plural,nosaltres,partim
partir,3a,imperatiu,imperatiu,2a,plural,vosaltres,partiu
partir,3a,imperatiu,imperatiu,3a,plural,ells,partisquen
partir,3a,imperatiu,imperatiu,3a,plural,elles,partisquen
partir,3a,infinitiu,infinitiu,,,,partir
partir,3a,gerundi,gerundi,,,,partint
partir,3a,participi,participi,,singular,,partit
partir,3a,participi,participi,,plural,,partida
partir,3a,participi,participi,,singular,,partits
partir,3a,participi,participi,,plural,,partides
partir,3a,indicatiu,pretèrit perfet compost,1a,singular,jo,he partit
partir,3a,indicatiu,pretèrit perfet compost,1a,singular,jo,haig partit
partir,3a,indicatiu,pretèrit perfet compost,2a,singular,tu,has partit
partir,3a,indicatiu,pretèrit perfet compost,3a,singular,ell,ha partit
partir,3a,indicatiu,pretèrit perfet compost,3a,singular,ella,ha partit
partir,3a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,havem partit
partir,3a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,hem partit
partir,3a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,haveu partit
partir,3a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,heu partit
partir,3a,indicatiu,pretèrit perfet compost,3a,plural,ells,han partit
partir,3a,indicatiu,pretèrit perfet compost,3a,plural,elles,han partit
partir,3a,indicatiu,pretèrit plusquamperfet,1a,singular,jo,havia partit
partir,3a,indicatiu,pretèrit plusquamperfet,2a,singular,tu,havies partit
partir,3a,indicatiu,pretèrit plusquamperfet,3a,singular,ell,havia partit
partir,3a,indicatiu,pretèrit plusquamperfet,3a,singular,ella,havia partit
partir,3a,indicatiu,pretèrit plusquamperfet,1a,plural,nosaltres,havíem partit
partir,3a,indicatiu,pretèrit plusquamperfet,2a,plural,vosaltres,havíeu partit
partir,3a,indicatiu,pretèrit plusquamperfet,3a,plural,ells,havien partit
partir,3a,indicatiu,pretèrit plusquamperfet,3a,plural,elles,havien partit
partir,3a,indicatiu,pretèrit anterior,1a,singular,jo,haguí partit
partir,3a,indicatiu,pretèrit anterior,2a,singular,tu,hagueres partit
partir,3a,indicatiu,pretèrit anterior,3a,singular,ell,hagué partit
partir,3a,indicatiu,pretèrit anterior,3a,singular,ella,hagué partit
partir,3a,indicatiu,pretèrit anterior,1a,plural,nosaltres,haguérem partit
partir,3a,indicatiu,pretèrit anterior,2a,plural,vosaltres,haguéreu partit
partir,3a,indicatiu,pretèrit anterior,3a,plural,ells,hagueren partit
partir,3a,indicatiu,pretèrit anterior,3a,plural,elles,hagueren partit
partir,3a,indicatiu,futur perfet,1a,singular,jo,hauré partit
partir,3a,indicatiu,futur perfet,2a,singular,tu,hauràs partit
partir,3a,indicatiu,futur perfet,3a,singular,ell,haurà partit
partir,3a,indicatiu,futur perfet,3a,singular,ella,haurà partit
partir,3a,indicatiu,futur perfet,1a,plural,nosaltres,haurem partit
partir,3a,indicatiu,futur perfet,2a,plural,vosaltres,haureu partit
partir,3a,indicatiu,futur perfet,3a,plural,ells,hauran partit
partir,3a,indicatiu,futur perfet,3a,plural,elles,hauran partit
partir,3a,subjuntiu,pretèrit perfet,1a,singular,jo,haga partit
partir,3a,subjuntiu,pretèrit perfet,2a,singular,tu,hages partit
partir,3a,subjuntiu,pretèrit perfet,3a,singular,ell,haga partit
partir,3a,subjuntiu,pretèrit perfet,3a,singular,ella,haga partit
partir,3a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,hàgim partit
partir,3a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,haguem partit
partir,3a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hàgiu partit
partir,3a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hagueu partit
partir,3a,subjuntiu,pretèrit perfet,3a,plural,ells,hagen partit
partir,3a,subjuntiu,pretèrit perfet,3a,plural,elles,hagen partit
partir,3a,subjuntiu,pretèrit plusquamperfet,1a,singular,jo,hagués partit
partir,3a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses partit
partir,3a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses partit
partir,3a,subjuntiu,pretèrit plusquamperfet,3a,singular,ell,hagués partit
partir,3a,subjuntiu,pretèrit plusquamperfet,3a,singular,ella,hagués partit
partir,3a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem partit
partir,3a,subjuntiu,pretèrit plusquamperfet,1a,plural,nosaltres,haguàrem partit
partir,3a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu partit
partir,3a,subjuntiu,pretèrit plusquamperfet,2a,plural,vosaltres,haguàreu partit
partir,3a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren partit
partir,3a,subjuntiu,pretèrit plusquamperfet,3a,plural,ells,haguaren partit
partir,3a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren partit
partir,3a,subjuntiu,pretèrit plusquamperfet,3a,plural,elles,haguaren partit
partir,3a,indicatiu,condicional perfet,1a,singular,jo,hauria partit
partir,3a,indicatiu,condicional perfet,1a,singular,jo,haguera partit
partir,3a,indicatiu,condicional perfet,2a,singular,tu,hauries partit
partir,3a,indicatiu,condicional perfet,2a,singular,tu,hagueras partit
partir,3a,indicatiu,condicional perfet,3a,singular,ell,hauria partit
partir,3a,indicatiu,condicional perfet,3a,singular,ell,haguera partit
partir,3a,indicatiu,condicional perfet,3a,singular,ella,hauria partit
partir,3a,indicatiu,condicional perfet,3a,singular,ella,haguera partit
partir,3a,indicatiu,condicional perfet,1a,plural,nosaltres,hauríem partit
partir,3a,indicatiu,condicional perfet,1a,plural,nosaltres,haguérem partit
partir,3a,indicatiu,condicional perfet,2a,plural,vosaltres,hauríeu partit
partir,3a,indicatiu,condicional perfet,2a,plural,vosaltres,haguéreu partit
partir,3a,indicatiu,condicional perfet,3a,plural,ells,haurien partit
partir,3a,indicatiu,condicional perfet,3a,plural,ells,hagueren partit
partir,3a,indicatiu,condicional perfet,3a,plural,elles,haurien partit
partir,3a,indicatiu,condicional perfet,3a,plural,elles,hagueren partit
partir,3a,indicatiu,passat perifràstic,1a,singular,jo,vaig partir
partir,3a,indicatiu,passat perifràstic,2a,singular,tu,vares partir
partir,3a,indicatiu,passat perifràstic,3a,singular,ell,va partir
partir,3a,indicatiu,passat perifràstic,3a,singular,ella,va partir
partir,3a,indicatiu,passat perifràstic,1a,plural,nosaltres,vàrem partir
partir,3a,indicatiu,passat perifràstic,2a,plural,vosaltres,vàreu partir
partir,3a,indicatiu,passat perifràstic,3a,plural,ells,van partir
partir,3a,indicatiu,passat perifràstic,3a,plural,elles,van partir
partir,3a,indicatiu,passat anterior perifràstic,1a,singular,jo,vaig haver partit
partir,3a,indicatiu,passat anterior perifràstic,2a,singular,tu,vares haver partit
partir,3a,indicatiu,passat anterior perifràstic,3a,singular,ell,va haver partit
partir,3a,indicatiu,passat anterior perifràstic,3a,singular,ella,va haver partit
partir,3a,indicatiu,passat anterior perifràstic,1a,plural,nosaltres,vàrem haver partit
partir,3a,indicatiu,passat anterior perifràstic,2a,plural,vosaltres,vàreu haver partit
partir,3a,indicatiu,passat anterior perifràstic,3a,plural,ells,van haver partit
partir,3a,indicatiu,passat anterior perifràstic,3a,plural,elles,van haver partit
dormir,3a,indicatiu,present,1a,singular,jo,dormo
dormir,3a,indicatiu,present,2a,singular,tu,dorms
dormir,3a,indicatiu,present,3a,singular,ell,dorm
dormir,3a,indicatiu,present,3a,singular,ella,dorm
dormir,3a,indicatiu,present,1a,plural,nosaltres,dormim
dormir,3a,indicatiu,present,2a,plural,vosaltres,dormiu
dormir,3a,indicatiu,present,3a,plural,ells,dormen
dormir,3a,indicatiu,present,3a,plural,elles,dormen
dormir,3a,indicatiu,imperfet,1a,singular,jo,dormia
dormir,3a,indicatiu,imperfet,2a,singular,tu,dormies
dormir,3a,indicatiu,imperfet,3a,singular,ell,dormia
dormir,3a,indicatiu,imperfet,3a,singular,ella,dormia
dormir,3a,indicatiu,imperfet,1a,plural,nosaltres,dormíem
dormir,3a,indicatiu,imperfet,2a,plural,vosaltres,dormieu
dormir,3a,indicatiu,imperfet,3a,plural,ells,dormien
dormir,3a,indicatiu,imperfet,3a,plural,elles,dormien
dormir,3a,indicatiu,passat simple,1a,singular,jo,dormí
dormir,3a,indicatiu,passat simple,2a,singular,tu,dormires
dormir,3a,indicatiu,passat simple,3a,singular,ell,dormí
dormir,3a,indicatiu,passat simple,3a,singular,ella,dormí
dormir,3a,indicatiu,passat simple,1a,plural,nosaltres,dormírem
dormir,3a,indicatiu,passat simple,2a,plural,vosaltres,dormíreu
dormir,3a,indicatiu,passat simple,3a,plural,ells,dormiren
dormir,3a,indicatiu,passat simple,3a,plural,elles,dormiren
dormir,3a,indicatiu,futur,1a,singular,jo,dormiré
dormir,3a,indicatiu,futur,2a,singular,tu,dormiràs
dormir,3a,indicatiu,futur,3a,singular,ell,dormirà
dormir,3a,indicatiu,futur,3a,singular,ella,dormirà
dormir,3a,indicatiu,futur,1a,plural,nosaltres,dormirem
dormir,3a,indicatiu,futur,2a,plural,vosaltres,dormireu
dormir,3a,indicatiu,futur,3a,plural,ells,dormiran
dormir,3a,indicatiu,futur,3a,plural,elles,dormiran
dormir,3a,subjuntiu,present,1a,singular,jo,dormi
dormir,3a,subjuntiu,present,2a,singular,tu,dormis
dormir,3a,subjuntiu,present,3a,singular,ell,dormi
dormir,3a,subjuntiu,present,3a,singular,ella,dormi
dormir,3a,subjuntiu,present,1a,plural,nosaltres,dormim
dormir,3a,subjuntiu,present,2a,plural,vosaltres,dormiu
dormir,3a,subjuntiu,present,3a,plural,ells,dormin
dormir,3a,subjuntiu,present,3a,plural,elles,dormin
dormir,3a,subjuntiu,imperfet,1a,singular,jo,dormís
dormir,3a,subjuntiu,imperfet,2a,singular,tu,dormisses
dormir,3a,subjuntiu,imperfet,3a,singular,ell,dormís
dormir,3a,subjuntiu,imperfet,3a,singular,ella,dormís
dormir,3a,subjuntiu,imperfet,1a,plural,nosaltres,dormíssem
dormir,3a,subjuntiu,imperfet,2a,plural,vosaltres,dormísseu
dormir,3a,subjuntiu,imperfet,3a,plural,ells,dormissen
dormir,3a,subjuntiu,imperfet,3a,plural,elles,dormissen
dormir,3a,indicatiu,condicional simple,1a,singular,jo,dormiria
dormir,3a,indicatiu,condicional simple,2a,singular,tu,dormiries
dormir,3a,indicatiu,condicional simple,3a,singular,ell,dormiria
dormir,3a,indicatiu,condicional simple,3a,singular,ella,dormiria
dormir,3a,indicatiu,condicional simple,1a,plural,nosaltres,dormiríem
dormir,3a,indicatiu,condicional simple,2a,plural,vosaltres,dormiríeu
dormir,3a,indicatiu,condicional simple,3a,plural,ells,dormirien
dormir,3a,indicatiu,condicional simple,3a,plural,elles,dormirien
dormir,3a,imperatiu,imperatiu,2a,singular,tu,dorm
dormir,3a,imperatiu,imperatiu,3a,singular,ell,dormi
dormir,3a,imperatiu,imperatiu,3a,singular,ella,dormi
dormir,3a,imperatiu,imperatiu,1a,plural,nosaltres,dormim
dormir,3a,imperatiu,imperatiu,2a,plural,vosaltres,dormiu
dormir,3a,imperatiu,imperatiu,3a,plural,ells,dormin
dormir,3a,imperatiu,imperatiu,3a,plural,elles,dormin
dormir,3a,infinitiu,infinitiu,,,,dormir
dormir,3a,gerundi,gerundi,,,,dormint
dormir,3a,participi,participi,,singular,,dormit
dormir,3a,participi,participi,,plural,,dormida
dormir,3a,participi,participi,,singular,,dormits
dormir,3a,participi,participi,,plural,,dormides
dormir,3a,indicatiu,pretèrit perfet compost,1a,singular,jo,he dormit
dormir,3a,indicatiu,pretèrit perfet compost,1a,singular,jo,haig dormit
dormir,3a,indicatiu,pretèrit perfet compost,2a,singular,tu,has dormit
dormir,3a,indicatiu,pretèrit perfet compost,3a,singular,ell,ha dormit
dormir,3a,indicatiu,pretèrit perfet compost,3a,singular,ella,ha dormit
dormir,3a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,havem dormit
dormir,3a,indicatiu,pretèrit perfet compost,1a,plural,nosaltres,hem dormit
dormir,3a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,haveu dormit
dormir,3a,indicatiu,pretèrit perfet compost,2a,plural,vosaltres,heu dormit
dormir,3a,indicatiu,pretèrit perfet compost,3a,plural,ells,han dormit
dormir,3a,indicatiu,pretèrit perfet compost,3a,plural,elles,han dormit
dormir,3a,indicatiu,pretèrit plusquamperfet,1a,singular,jo,havia dormit
dormir,3a,indicatiu,pretèrit plusquamperfet,2a,singular,tu,havies dormit
dormir,3a,indicatiu,pretèrit plusquamperfet,3a,singular,ell,havia dormit
dormir,3a,indicatiu,pretèrit plusquamperfet,3a,singular,ella,havia dormit
dormir,3a,indicatiu,pretèrit plusquamperfet,1a,plural,nosaltres,havíem dormit
dormir,3a,indicatiu,pretèrit plusquamperfet,2a,plural,vosaltres,havíeu dormit
dormir,3a,indicatiu,pretèrit plusquamperfet,3a,plural,ells,havien dormit
dormir,3a,indicatiu,pretèrit plusquamperfet,3a,plural,elles,havien dormit
dormir,3a,indicatiu,pretèrit anterior,1a,singular,jo,haguí dormit
dormir,3a,indicatiu,pretèrit anterior,2a,singular,tu,hagueres dormit
dormir,3a,indicatiu,pretèrit anterior,3a,singular,ell,hagué dormit
dormir,3a,indicatiu,pretèrit anterior,3a,singular,ella,hagué dormit
dormir,3a,indicatiu,pretèrit anterior,1a,plural,nosaltres,haguérem dormit
dormir,3a,indicatiu,pretèrit anterior,2a,plural,vosaltres,haguéreu dormit
dormir,3a,indicatiu,pretèrit anterior,3a,plural,ells,hagueren dormit
dormir,3a,indicatiu,pretèrit anterior,3a,plural,elles,hagueren dormit
dormir,3a,indicatiu,futur perfet,1a,singular,jo,hauré dormit
dormir,3a,indicatiu,futur perfet,2a,singular,tu,hauràs dormit
dormir,3a,indicatiu,futur perfet,3a,singular,ell,haurà dormit
dormir,3a,indicatiu,futur perfet,3a,singular,ella,haurà dormit
dormir,3a,indicatiu,futur perfet,1a,plural,nosaltres,haurem dormit
dormir,3a,indicatiu,futur perfet,2a,plural,vosaltres,haureu dormit
dormir,3a,indicatiu,futur perfet,3a,plural,ells,hauran dormit
dormir,3a,indicatiu,futur perfet,3a,plural,elles,hauran dormit
dormir,3a,subjuntiu,pretèrit perfet,1a,singular,jo,haga dormit
dormir,3a,subjuntiu,pretèrit perfet,2a,singular,tu,hages dormit
dormir,3a,subjuntiu,pretèrit perfet,3a,singular,ell,haga dormit
dormir,3a,subjuntiu,pretèrit perfet,3a,singular,ella,haga dormit
dormir,3a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,hàgim dormit
dormir,3a,subjuntiu,pretèrit perfet,1a,plural,nosaltres,haguem dormit
dormir,3a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hàgiu dormit
dormir,3a,subjuntiu,pretèrit perfet,2a,plural,vosaltres,hagueu dormit
dormir,3a,subjuntiu,pretèrit perfet,3a,plural,ells,hagen dormit
dormir,3a,subjuntiu,pretèrit perfet,3a,plural,elles,hagen dormit
dormir,3a,subjuntiu,pretèrit plusquamperfet,1a,singular,jo,hagués dormit
dormir,3a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses dormit
dormir,3a,subjuntiu,pretèrit plusquamperfet,2a,singular,tu,haguesses dormit
dormir,3a,subjuntiu,pretèrit plusquamperfet,3a,singular,ell,hagués dormit
dormir,3a,subjuntiu,pretèrit plusquamperfet,3a,singular,ella,hagués dormit
